username,strMainList,strTagsList,strAtUsersList,retweets
thenailab,"['A', 'true', 'entrepreneur', 'is', 'a', 'doer', 'not', 'a', 'dreamer', 'stop', 'dreaming', 'and', 'get', 'doing', 'Apply', 'here', 'for', 't']",[],[],5
thenailab,"['RT', 'We', 'are', 'appreciating', 'your', 'good', 'work']","['Brekko', 'TheNextEconomy']","['BrandyNewRacho', 'thenailab', 'GhettoRadio895', 'TheNext_Economy', 'SOSKenya']",1
thenailab,"['speaking', 'on', 'with', 'apply']",['brekko'],"['TheNext_Economy', 'SOSKenya', 'GhettoRadio895']",11
thenailab,"['RT', 'So', 'Bidii', 'ndo', 'kusema', 'sio', 'any', 'qualificationscertificates', 'I', 'hope', 'theyre', 'no']",['Brekko'],"['BrandyNewRacho', 'GhettoRadio895', 'thenailab', 'SOSKenya']",3
thenailab,"['Asante', 'sana', 'ni', 'time', 'ya', 'mayoutman', 'kujiinua', 'na']",['Brekko'],"['BrandyNewRacho', 'TheNext_Economy']",5
thenailab,"['Asante', 'sana', 'ni', 'time', 'ya', 'mayoutman', 'kujiinua', 'na']",['Brekko'],"['BrandyNewRacho', 'TheNext_Economy']",5
thenailab,"['RT', 'Ma', 'youths', 'this', 'a', 'one', 'way', 'to', 'stay', 'a', 'way', 'from', 'crime', 'and', 'drugs']","['TheNextEconomy', 'Brek']","['BrandyNewRacho', 'GhettoRadio895', 'thenailab', 'SOSKenya']",1
thenailab,"['RT', 'try', 'your', 'luck', 'bidii', 'yako', 'ndio', 'bahati', 'yako']",['Brekko'],"['GhettoRadio895', 'thenailab', 'SOSKenya']",3
thenailab,"['Kama', 'umejiami', 'na', 'sec', 'cert', 'yako', 'na', 'umekuwa', 'tu', 'ukihustle', 'apply', 'kwa', 'hapa']",['Brekko'],"['TheNext_Economy', 'GhettoRadio895']",5
thenailab,"['to', 'apply', 'for', 'visit']",['brekko'],"['TheNext_Economy', 'GhettoRadio895', 'SOSKenya']",8
thenailab,"['RT', 'Next', 'economy', 'open', 'for', 'applications', 'apply']",[],"['consiliah', 'thenailab', 'wwwnexteconomycom']",2
thenailab,"['is', 'a', 'project', 'aiming', 'at', 'training', 'the', 'youth', 'in', 'entrepreneurial', 'skills', 'Visit', 'to', 'apply']",['Brekko'],['TheNext_Economy'],6
thenailab,"['RT', 'we', 'help', 'young', 'entrepreneurs', 'grow', 'and', 'develop', 'their', 'business']","['Brekko', 'TheNextEconomy']","['GhettoRadio895', 'thenailab']",2
thenailab,"['RT', 'Are', 'you', 'young', 'and', 'hungry', 'for', 'business', 'empowerment', 'Link', 'hii', 'hapa']",['Brekko'],['GhettoRadio895'],1
thenailab,"['wasee', 'wanaweza', 'apply', 'for', 'the', 'next', 'economy', 'through']",['Brekko'],['SOSKenya'],3
thenailab,"['Watu', 'wanataka', 'kuapply', 'wanaweza', 'apply', 'kwa']",[],['GhettoRadio895'],0
thenailab,"['RT', 'Are', 'you', 'young', 'and', 'hungry', 'for', 'business', 'empowerment', 'and', 'ndani', 'ya', 'nyumba', 'talking', 'more', 'about']",['TheNext'],"['GhettoRadio895', 'thenailab', 'SOSKenya']",1
thenailab,"['RT', 'Joining', 'this', 'hour', 'are', 'and', 'gt', 'learn', 'more', 'about', 'na', 'vile', 'unaweza', 'faidika', 'kama']","['Brekko', 'TheNextEconomy']","['GhettoRadio895', 'SOSKenya', 'thenailab']",7
thenailab,"['Tune', 'in', 'to', 'and', 'listen', 'in', 'as', 'we', 'share', 'more', 'on', 'what', 'plans', 'on', 'doing', 'here', 'in', 'Kenya']",[],"['GhettoRadio895', 'TheNext_Economy']",0
thenailab,"['This', 'morning', 'we', 'are', 'on', 'with', 'talking', 'about', 'the', 'opportunity', 'for', 'young', 'people', 'the', 'next', 'economy', 'project', 'presents']",[],"['GhettoRadio895', 'SOSKenya']",2
thenailab,['Happy'],['MadarakaDay'],[],3
thenailab,"['I', 'am', 'government']",['StartKENup'],['CarolineMutoko'],2
thenailab,"['Our', 'education', 'systems', 'needs', 'to', 'create', 'an', 'environment', 'that', 'creates', 'innovative', 'people', '']",['StartKENup'],['CarolineMutoko'],2
thenailab,"['Audience', 'member', 'The', 'government', 'should', 'play', 'an', 'active', 'role', 'in', 'the', 'ownership', 'of', 'startups']",['StartKENup'],[],2
thenailab,"['adds', 'to', 'this', 'and', 'says', 'lets', 'create', 'innovations', 'that', 'make', 'sense']",['StartKENup'],"['wgkantai', 'CarolineMutoko']",1
thenailab,"['adds', 'to', 'this', 'and', 'says', 'lets', 'create', 'innovations', 'that', 'make', 'sense']",['StartKENup'],"['wgkantai', 'CarolineMutoko']",1
thenailab,"['The', 'point', 'being', 'lets', 'come', 'up', 'with', 'innovations', 'that', 'are', 'not', 'only', 'trying', 'to', 'solve', 'the', 'African', 'problems', 'I']",[],['wgkantai'],0
thenailab,"['Can', 'someone', 'please', 'go', 'create', 'a', 'good', 'PS3', 'for', 'rugby', 'Ill', 'buy', 'it']",['StartKENup'],['wgkantai'],6
thenailab,"['says', 'that', 'the', 'laid', 'out', 'policies', 'should', 'protect', 'the', 'Kenyan', 'consumer']",['StartKENup'],['kulemantu'],0
thenailab,"['and', 'agree', 'with', 'this', 'as', 'long', 'as', 'the', 'word', 'only', 'is', 'removed']",['StartKENup'],"['CarolineMutoko', 'tomwansa']",0
thenailab,"['Should', 'government', 'only', 'work', 'on', 'policies', 'that', 'enable', 'entrepreneurs', 'to', 'innovate', 'and', 'aid', 'the', 'Kenyan', 'economy']",['StartKENup'],[],1
thenailab,"['We', 'need', 'to', 'get', 'involved', 'in', 'policy', 'making', 'in', 'the', 'country', '']",['StartKENup'],['CarolineMutoko'],5
thenailab,"['RT', 'Government', 'should', 'provide', 'markets', 'and', 'product', 'adoption', 'mechanism', 'for', 'startups']",['StartKENup'],"['consiliah', 'thenailab']",1
thenailab,"['', 'mechanisms', 'in', 'place', 'that', 'guarantee', 'the', 'entrepreneurs', 'get', 'access', 'to', 'financial', 'support', '22']",['StartKENup'],['tomwansa'],1
thenailab,"['In', 'view', 'the', 'government', 'should', 'ensure', 'entrepreneurs', 'get', 'financial', 'support', 'it', 'may', 'not', 'give', 'hand', 'outs', 'but', 'it', 'should', 'have', '12']",[],['tomwansas'],1
thenailab,"['Audience', 'member', 'We', 'dont', 'want', 'free', 'hand', 'downs', 'we', 'just', 'want', 'hand', 'ups']",['StartKENup'],[],4
thenailab,"['Should', 'the', 'government', 'ensure', 'that', 'entrepreneurs', 'get', 'financial', 'support']",['StartKENup'],[],0
thenailab,"['The', 'different', 'hubs', 'should', 'make', 'this', 'effort', 'by', 'themselves', 'They', 'shouldnt', 'wait', 'for', 'a', 'third', 'party', 'to', 'initiate', 'it']",['StartKENup'],[],0
thenailab,"['There', 'should', 'be', 'an', 'opportunity', 'for', 'all', 'innovation', 'hubs', 'to', 'come', 'together', 'and', 'share', 'ideas', 'and', 'challenges']",['StartKENup'],[],3
thenailab,"['We', 'are', 'a', 'devolved', 'Nation', 'and', 'answers', 'to', 'our', 'unemployment', 'issues', 'should', 'not', 'just', 'come', 'from', 'Nairobi', 'county', '']",['StartKENup'],['CarolineMutoko'],19
thenailab,"['The', 'conversation', 'is', 'live', 'on', 'our', 'Facebook', 'page', 'Join', 'in', 'and', 'share', 'your', 'sentiments']",['StartKENup'],[],0
thenailab,"['Send', 'in', 'your', 'thoughts', 'on', 'this', 'Should', 'governments', 'be', 'the', 'number', 'one', 'catalyst', 'in', 'the', 'startups', 'ecosystem']",['StartKENup'],[],0
thenailab,"['An', 'audience', 'member', 'says', 'that', 'if', 'the', 'government', 'is', 'the', 'number', 'one', 'catalyst', 'then', 'it', 'will', 'reach', 'more', 'people']",['StartKENup'],[],2
thenailab,"['The', 'government', 'should', 'be', 'a', 'catalyst', 'but', 'not', 'the', 'number', 'one', 'catalyst', 'when', 'it', 'comes', 'to', 'the', 'Startup', 'ecosystem', '']",['StartKENup'],['wgkantai'],1
thenailab,"['Should', 'government', 'be', 'the', 'main', 'catalyst', 'of', 'the', 'startup', 'ecosystem']",['StartKENup'],[],4
thenailab,"['Should', 'government', 'be', 'the', 'main', 'catalyst', 'of', 'the', 'startup', 'ecosystem']",['StartKENup'],[],4
thenailab,"['A', 'lot', 'of', 'the', 'Start', 'ups', 'will', 'be', 'started', 'by', 'individuals', 'however', 'the', 'government', 'can', 'support', 'them', 'in', 'their', 'different', 'capacitiesStartKENup']",[],[],16
thenailab,"['Wed', 'want', 'to', 'have', 'a', 'very', 'interactive', 'session', 'this', 'afternoon']",['StartKENup'],['TheodoreKlouvas'],2
thenailab,"['The', 'panelists', 'are', 'given', 'a', 'minute', 'to', 'each', 'introduce', 'themselves']",['StartKENup'],[],0
thenailab,"['You', 'can', 'follow', 'the', 'conversation', 'via', 'this', 'link', '']",['StartKENup'],[],0
thenailab,"['The', 'moderator', 'takes', 'over', 'from', 'the', 'Ambassador']",['StartKENup'],['TheodoreKlouvas'],1
thenailab,"['The', 'Ambassador', 'of', 'the', 'Kingdom', 'of', 'Netherlands', 'welcomes', 'the', 'audience', 'to', 'the', 'event']",['StartKENup'],[],2
thenailab,"['Join', 'us', 'this', 'afternoon', 'as', 'we', 'discuss', 'the', 'governments', 'role', 'in', 'the', 'startup', 'ecosystem_x000D__x000D_startupKENup']",[],[],1
thenailab,"['Remember', 'to', 'pass', 'by', 'the', 'registration', 'desk', 'once', 'you', 'get', 'to', 'office', 'for', '_x000D_startKENup', 'event']",[],['thenailab'],1
thenailab,"['Our', 'moderator', 'this', 'afternoon', 'during', 'the', 'discussion', 'will', 'be', '_x000D__x000D_TMinus', '50', 'minutes']",['startKENup'],['TheodoreKlouvas'],1
thenailab,"['If', 'you', 'cant', 'make', 'it', 'to', 'the', 'discussion', 'this', 'afternoon', 'tweet', 'us', 'your', 'questions', 'using', 'the', 'hashtag']",['startKENup'],[],2
thenailab,"['is', 'our', 'second', 'panelist', 'this', 'afternoon', 'during', 'the', 'discussion', 'He', 'is', 'the', 'Business', 'Editor', 'at', 'the', 'Nation', 'Media', 'Group']",['StartKENup'],['wgkantai'],0
thenailab,"['TMinus', '2', 'hours', 'and', 'its', 'go', 'time', '_x000D_NLinKenya']",['startKENup'],['thenailab'],1
thenailab,"['Ready', 'to', 'hear', 'what', 'has', 'to', 'say', 'about', 'the', 'role', 'of', 'govt', 'in', 'the', 'startup', 'ecosystem', 'See', 'you']",[],"['CarolineMutoko', 'thenailab']",1
thenailab,"['Today', 'we', 'discuss', 'the', 'ingredients', 'that', 'enhance', 'the', 'kenyan', 'entrepreneurial', 'ecosystem', 'See', 'you', 'at', 'Nailab']",[],['2pm'],5
thenailab,"['Shule', 'ilikuwaste', 'Dont', 'stress', 'the', 'Next', 'Economy', 'Project', 'itakusort', 'Apply', 'here', 'for', 'a', 'chanc']",[],[],7
thenailab,"['Have', 'you', 'been', 'wondering', 'what', 'the', 'role', 'of', 'the', 'government', 'is', 'in', 'the', 'Startup', 'EcosystemJoin', 'us', 'tomorrow', 'as', 'we', 'have', 'thi']",[],[],19
thenailab,"['Kama', 'unajua', 'chapo', 'zako', 'ni', 'the', 'softest', 'kwa', 'esto', 'mbona', 'usianzishe', 'biashara', 'yako', 'ndogo', 'Apply', 'here', 'for', 'the']",[],[],4
thenailab,"['Read', 'more', 'on', 'here']",[],['TheNext_Economy'],2
thenailab,"['TNE', 'is', 'open', 'to', 'young', 'guys', 'from', 'all', 'walks', 'of', 'life', 'and', 'it', 'plans', 'on', 'training', 'them', 'on', 'matters', 'entrepre']",[],['TheNext_Economy'],1
thenailab,"['TNE', 'is', 'open', 'to', 'young', 'guys', 'from', 'all', 'walks', 'of', 'life', 'and', 'it', 'plans', 'on', 'training', 'them', 'on', 'matters', 'entrepre']",[],['TheNext_Economy'],1
thenailab,"['Or', 'if', 'you', 'have', 'an', 'idea', 'that', 'youd', 'like', 'to', 'start', 'as', 'a', 'business', 'you', 'can', 'also', 'apply', '']",[],['TheNext_Economy'],1
thenailab,"['If', 'you', 'know', 'anyone', 'who', 'has', 'finished', 'high', 'school', 'ask', 'them', 'to', 'apply', 'for', 'here']",[],"['TheNext_Economy', 'TheNext_Economy']",1
thenailab,"['It', 'has', 'already', 'been', 'implemented', 'in', 'Nigeria', 'Mali', 'and', 'Somali', 'and', 'are', 'now', 'breaking', 'grounds', 'in', 'the', 'Kenyan', 'community']",[],['TheNext_Economy'],1
thenailab,"['is', 'a', 'project', 'thats', 'reaching', 'out', 'to', 'the', 'Kenyan', 'youth', 'who', 'have', 'completed', 'their', 'Secondary', 'School', 'education']",[],['theNext_Economy'],2
thenailab,"['If', 'your', 'answer', 'to', 'the', 'question', 'on', 'the', 'poster', 'is', 'yes', 'follow', 'this', 'link', 'and', 'apply', 'for']",[],[],3
thenailab,"['If', 'your', 'business', 'has', 'been', 'operational', 'for', '3', 'yearsapply', 'for', 'the', 'challenge', 'here', 'and']",[],['LEAP_2'],1
thenailab,"['Applying', 'for', 'the', 'Innovation', 'Challenge', 'gives', 'your', 'business', 'an', 'opportunity', 'to', 'jump', 'the', 'digital', 'divide']",[],['LEAP_2'],3
thenailab,"['Very', 'comprehensive', 'piece', 'on', 'large', 'value', 'getting', 'into', 'the', 'innovation', 'space', 'and', 'working', 'with', 'young', 'people', 'for']",[],['UNFPA'],1
thenailab,"['Movie', 'nights', 'back', 'in', '2011', 'Lets', 'appreciate', 'how', 'much', 'technology', 'has', 'helped', 'us', 'The', 'picture', 'quality', 'back', 'then', 'w']",['TBT'],[],1
thenailab,"['Know', 'anyone', 'who', 'has', 'completed', 'their', 'Secondary', 'education', 'Ask', 'them', 'to', 'apply', 'here']",[],['TheNext_Economy'],5
thenailab,"['Introducing', 'A', 'program', 'working', 'with', 'the', 'youth', 'from', 'all', 'walks', 'of', 'life', 'to', 'help', 'them', 'get', 'and', 'create']",[],['TheNext_Economy'],6
thenailab,"['Do', 'you', 'run', 'a', 'business', 'and', 'are', 'looking', 'for', 'a', 'conducive', 'working', 'office', 'space', 'Nailab', 'has', 'a', 'solution', 'for', 'you', 'here']",[],[],6
thenailab,"['We', 'are', '9', 'days', 'away', 'from', 'the', 'application', 'deadline', 'Apply', 'here', 'and', 'learn', 'how', 'to', 'jump']",[],['LEAP_2'],3
thenailab,"['This', 'should', 'be', 'your', 'evening', 'plan', 'for', 'today']",[],[],0
thenailab,"['is', 'giving', 'you', 'an', 'opportunity', 'to', 'search', 'for', 'existing', 'innovations', 'that', 'might', 'guide', 'you', 'in', 'your', 'business', 'here']",[],['LEAP_2'],0
thenailab,"['We', 'joined', 'forces', 'with', 'and', 'informed', 'our', 'youth', 'on', 'sexual', 'reproductive', 'health', 'The', 'was', 'a', 'success']",['IamIniative'],['UNFPAKen'],9
thenailab,"['RT', 'Proud', 'of', '', 'startup']",[],"['Rubenvellenga', 'UNFPAKen', 'thenailab', 'iaminitiativeke', 'pdavide', 'JulittaOnabanjo', 'misssophieb']",11
thenailab,"['Visit', 'the', 'link', 'to', 'register', 'for', 'the', 'FinTech', 'meetup']",[],[],1
thenailab,"['Challenges', 'addressing', 'the', 'perception', 'that', 'MSMEs', 'are', 'high', 'risk', 'borrowers', 'thus', 'reducing', 'their', 'chances', 'of', 'securing', 'the', 'needed', 'capital']",[],[],1
thenailab,"['Challenges', 'addressing', 'the', 'perception', 'that', 'MSMEs', 'are', 'high', 'risk', 'borrowers', 'thus', 'reducing', 'their', 'chances', 'of', 'securing', 'the', 'needed', 'capital']",[],[],1
thenailab,"['Fintech', 'will', 'have', 'a', 'meetup', 'at', 'Nailab', 'where', 'theyll', 'host', 'a', 'diverse', 'panel', 'of', 'financial', 'innovators', 'wholl', 'discuss', 'the', 'challenges', 'faced', 'by', 'MSMEs']",[],[],2
thenailab,"['Are', 'you', 'in', 'the', 'micro', 'small', 'and', 'medium', 'enterprises', 'in', 'Kenya', 'Then', 'this', 'FinTech', 'meetup', 'on', 'the', '15th', 'of', 'May', 'is', 'for', 'you']",[],[],9
thenailab,"['Adjust', 'your', 'product', 'to', 'make', 'your', 'customers', 'satisfiedinvestors', 'will', 'follow', 'the', 'numbers']",[],['SamGichuru'],42
thenailab,"['RT', 'Stop', 'adjusting', 'your', 'products', 'to', 'suit', 'promising', 'investors', 'Adjust', 'them', 'to', 'suit', 'your', 'customers']",['em'],"['ShikoKinuthia', 'thenailab', 'SamGichuru']",4
thenailab,"['RT', 'Sam', 'Gichuru', 'talks', 'about', 'way', 'to', 'innovate', 'find', 'a', 'problem', 'solve', 'it', 'make', 'the', 'customer', 'happy', 'Hopefully']",['emkenya'],"['tamarabcook', 'thenailab']",4
thenailab,"['RT', 'Most', 'of', 'the', 'people', 'incubated', 'are', 'straight', 'from', 'university', 'and', 'cant', 'take', 'a', 'lot', 'of', 'risks']",[],"['ShikoKinuthia', 'thenailab', 'SamGichuru', 'Euromon']",3
thenailab,"['RT', 'Guys', 'in', 'these', 'fancy', 'suits', 'arent', 'willing', 'to', 'take', 'the', 'risks', 'of', 'no', 'salary', 'for', '36', 'months']",['emkenya'],"['tamarabcook', 'thenailab']",12
thenailab,"['RT', 'Almost', 'certain', 'when', 'an', 'innovator', 'walks', 'into', 'with', 'an', 'idea', 'it', 'changes', 'in', 'weeks', 'from', 'features', 'to', 'user', 'centric']",[],"['ShikoKinuthia', 'thenailab']",5
thenailab,"['Founder', 'speaking', 'on', 'early', 'stage', 'investment', 'at', 'the']",['emkenya'],"['SamGichuru', 'thenailab', 'EuromoneyConf']",4
thenailab,"['RT', 'The', 'market', 'is', 'still', 'young', 'but', 'is', 'hoping', 'to', 'be', 'a', 'part', 'of', 'building', 'it', 'up', 'to', 'growbecome', 'successful']",['emKenya'],"['EuromoneyConf', 'thenailab']",3
thenailab,"['RT', 'Happening', 'Now', 'CEO', 'of', 'Nairobi', 'Incubation', 'Lab', 'sharing', 'his', 'story']",['emKenya'],"['KenyaBankers', 'SamGichuru', 'thenailab']",13
thenailab,"['Send', 'us', 'the', 'details', 'of', 'the', 'app', 'and', 'your', 'partners', 'on', 'infonailabcoke', 'and', 'well', 'see', 'how', 'we', 'can', 'be', 'of', 'assistance']",[],['Goddy_Barasa'],0
thenailab,"['They', 'facilitate', 'digital', 'transition', 'in', 'order', 'to', 'create', 'selfemployment', 'and', 'promote', 'socially', 'responsible', 'entr']",[],['LEAP_2'],0
thenailab,"['is', 'the', 'online', 'platform', 'for', 'jumping', 'the', 'digital', 'divide', 'They', 'improve', 'the', 'access', 'to', 'information', 'and', 'communication', 'technology', '12']",[],['LEAP_2'],0
thenailab,"['Hi', 'we', 'dont', 'hire', 'out', 'space', 'for', 'free', 'However', 'you', 'can', 'send', 'an', 'email', 'to', 'operationsnailabcoke', 'for']",[],"['omwanaj', 'omwanaj']",0
thenailab,"['Hi', 'Godwil', 'how', 'can', 'we', 'be', 'of', 'help', 'to', 'you']",[],['Goddy_Barasa'],0
thenailab,"['Were', 'glad', 'to', 'have', 'held', 'such', 'great', 'conversations', 'with', 'representatives', 'from', 'the', 'earlier', 'today']",[],['DutchMFA'],6
thenailab,"['And', 'tell', 'YOUR', 'friends', 'too', '']",[],[],1
thenailab,"['Visit', 'to', 'apply', 'for', 'the', 'Innovation', 'Challenge']",[],['LEAP_2'],3
thenailab,"['Visit', 'to', 'apply', 'for', 'the', 'Innovation', 'Challenge']",[],['LEAP_2'],3
thenailab,"['LEAP_2', '3', 'Creating', 'a', 'network', 'and', 'the', 'opportunity', 'to', 'pitch', 'their', 'innovation', 'to', 'potential', 'investors', 'at', 'the', 'final', 'event', 'of', 'the', 'challenge']",[],[],1
thenailab,"['LEAP_2', '2', 'raising', 'capital', 'through', 'a', 'crowdfunding', 'campaign', 'with', 'match', 'funding', 'of', 'up', 'to', '5000', 'EURO']",[],[],1
thenailab,"['LEAP_2', '1', 'solving', 'their', 'most', 'challenging', 'business', 'case', 'together', 'with', 'expert', 'coaches', 'from', 'multinationals']",[],[],1
thenailab,"['LEAP_2', 'This', 'will', 'challenge', 'young', 'Kenyan', 'entrepreneurs', 'to', 'boost', 'their', 'innovation', 'by', 'the', 'following']",[],[],1
thenailab,"['LEAP_2', 'Its', 'a', 'campaign', 'reaching', 'out', 'to', 'people', 'whove', 'been', 'running', 'companies', 'for', '3', 'years', 'It', 'aims', 'to', 'facilitate', 'and', 'create', 'self', 'employment']",[],[],1
thenailab,"['Have', 'you', 'heard', 'of', 'the', 'Innovation', 'ChallengeIts', 'a', 'challenge', 'enabling', 'innovations', 'to', 'jump', 'the', 'digital', 'divide', 'and', 'go', 'to', 'the', 'next', 'level']",[],['LEAP_2'],3
thenailab,"['This', 'article', 'shows', 'why', 'not', 'everyone', 'can', 'be', 'an', 'entrepreneur', 'Have', 'a', 'read', 'and', 'share', 'your', 'thoughts']",[],[],3
thenailab,"['This', 'is', 'where', 'you', 'should', 'be', 'this', 'Thursday', 'between', '600PM800PM']",[],[],2
thenailab,"['Without', 'labour', 'nothing', 'prospers']",[],[],5
thenailab,"['Author', 'and', 'entrepreneur', 'wrote', 'this', 'article', 'on', 'why', 'twothirds', 'of', 'the', 'fastest', 'growing', 'companies', 'fail']",[],['DerekLidow'],2
thenailab,"['Reason', 'being', 'they', 'failed', 'to', 'make', 'it', 'through', 'the', '4th', 'and', 'final', 'stage', 'of', 'enterprise', 'maturity', 'where', 'a', 'company', 'finally', 'becomes', 'selfsustaining']",[],[],1
thenailab,"['The', 'study', 'found', 'that', 'about', '23', 'of', 'the', 'companies', 'that', 'made', 'the', 'list', 'had', 'shrunk', 'in', 'size', 'gone', 'out', 'of', 'business', 'or', 'been', 'disadvantageously', 'sold']",[],[],2
thenailab,"['A', 'followup', 'study', 'on', 'companies', 'five', 'to', 'eight', 'years', 'after', 'appearing', 'on', 'a', 'magazine', 'was', 'conducted', 'to', 'see', 'how', 'they', 'fared', 'on']",[],[],1
thenailab,"['Hosting', 'the', 'Developers', 'Roundtable', 'with', 'Michael', 'Mutie', 'and', 'Allen', 'Wangu']",[],['Oracle'],5
thenailab,"['At', 'the', 'developers', 'round', 'table', 'smoothly', 'underway', 'with', '', 'lets', 'get', 'Techy', '']",[],"['Oracle', 'kuhustle']",2
thenailab,"['RT', 'Today', 'on', 'a', 'Governor', 'tomorrow', 'you', 'hire', 'a', 'freelancer', 'to', 'get', 'started', 'on', 'your', 'stalling', 'projects', 'here', '']",['NairobiDecides'],['kuhustle'],1
thenailab,"['Then', 'well', 'be', 'seeing', 'you', 'on', 'Thursday']",[],['Dickson29141803'],0
thenailab,"['Read', 'more', 'on', 'these', 'and', 'the', 'last', 'four', 'steps', 'here', 'and', 'practice', 'them']",[],[],3
thenailab,"['4', 'Stay', 'Positive', '', 'See', 'the', 'good', 'in', 'bad', 'When', 'encountering', 'obstacles', 'you', 'want', 'to', 'be', 'in', 'the', 'habit', 'of', 'finding', 'what', 'works', 'to', 'get', 'over', 'them']",[],[],5
thenailab,"['4', 'Stay', 'Positive', '', 'See', 'the', 'good', 'in', 'bad', 'When', 'encountering', 'obstacles', 'you', 'want', 'to', 'be', 'in', 'the', 'habit', 'of', 'finding', 'what', 'works', 'to', 'get', 'over', 'them']",[],[],5
thenailab,"['3', 'Keep', 'learning', '', 'Read', 'and', 'try', 'to', 'take', 'in', 'everything', 'you', 'can']",[],[],4
thenailab,"['2', 'Keep', 'good', 'company', '', 'Make', 'more', 'regular', 'encounters', 'with', 'positive', 'and', 'motivated', 'people']",[],[],5
thenailab,"['1', 'Start', 'simple', 'Keep', 'motivators', 'around', 'your', 'work', 'area', '', 'things', 'that', 'give', 'you', 'that', 'initial', 'spark', 'to', 'get', 'going']",[],[],3
thenailab,"['How', 'about', 'we', 'share', 'with', 'you', 'eight', 'steps', 'to', 'continuous', 'self', 'motivation']",[],[],3
thenailab,"['Hi', 'Dickson', 'theres', 'no', 'entry', 'fee', 'We', 'needed', '50', 'applicants', 'which', 'we', 'already', 'got', 'Lets', 'hope', 'youre', 'one', 'of', 'them', '']",[],['Dickson29141803'],0
thenailab,"['Hey', 'Kev', 'wed', 'advice', 'you', 'send', 'an', 'email', 'to', 'infonailabcoke', 'clearly', 'stating', 'your', 'business', 'idea', 'and', 'we', 'wil']",[],['kevneshh'],0
thenailab,"['Reliable', 'high', 'speed', 'WiFi', 'for', 'all', 'who', 'work']",['AtNailab'],[],2
thenailab,"['Congratulations', 'to', 'who', 'were', 'highlighted', 'at', 'the', 'F8', 'conference', 'for', 'their', 'work', 'on', 'alternative', 'login', 'me']",[],['EnezaEducation'],6
thenailab,"['All', 'developers', 'are', 'invited', 'for', 'a', 'chat', 'with', 'an', 'Oracle', 'expert', 'on', 'the', '27th', 'of', 'April', 'at', 'the', 'Nailab', 'Office', 'from', '1000AM']",[],[],5
thenailab,"['Ever', 'wondered', 'why', 'some', 'companies', 'start', 'going', 'downhill', 'after', 'showing', 'so', 'much', 'potential', 'Here', 'are', 'number', 'of', 'reasons']",[],[],5
thenailab,"['Happy', 'Easter', 'to', 'you', 'and', 'yours']",[],[],1
thenailab,"['L', 'Vanderkam', 'shares', 'on', 'proper', 'time', 'management', 'throughout', 'your', 'week', 'to', 'avoid', 'having', 'a', 'single', 'moment', 'wasted']",[],[],2
thenailab,"['Founder', 'of', 'Virgin', 'Airways', 'shares', 'his', 'views', 'on', 'why', 'every', 'budding', 'entrepreneur', 'needs', 'a', 'full', 'time', 'job']",[],['richardbranson'],7
thenailab,"['The', 'late', 'Janet', 'Kanini', 'hosts', 'KejaHunt', 'On', 'Nsoko', 'Property', 'Show', 'a', 'few', 'years', 'back', 'via']",['RIPJanetKaniniIkua'],['YouTube'],1
thenailab,"['They', 'will', 'be', 'having', 'their', 'first', 'meet', 'up', 'this', 'Saturday', 'from', '500PM', 'to', '800PM', 'To', 'send', 'in', 'your', 'RSVP', 'follow', 'this', 'link']",[],[],3
thenailab,"['They', 'support', 'companies', 'that', 'are', 'as', 'small', 'as', 'five', 'people', 'up', 'to', 'companies', 'that', 'have', 'tens', 'of', 'thousands', 'of', 'employees', 'around', 'the', 'world']",[],[],1
thenailab,"['Atlassian', 'is', 'a', 'company', 'that', 'supports', 'companies', 'that', 'are', 'trying', 'to', 'work', 'together', 'and', 'innovate', 'in', 'all', 'industries', 'all', 'shapes', 'and', 'sizes']",[],[],4
thenailab,"['Here', 'is', 'the', 'full', 'list', 'on', 'the', 'top', '10', 'influential', 'people']",[],[],4
thenailab,"['Teslas', 'made', 'the', 'cut', 'in', 'the', 'article', 'on', 'the', '10', 'most', 'influential', 'people', 'in', 'tech', 'Heres', 'what']",[],"['elonmusk', 'Entrepreneur']",3
thenailab,"['Teslas', 'made', 'the', 'cut', 'in', 'the', 'article', 'on', 'the', '10', 'most', 'influential', 'people', 'in', 'tech', 'Heres', 'what']",[],"['elonmusk', 'Entrepreneur']",3
thenailab,"['Dont', 'be', 'left', 'out', 'apply', 'now', 'for', 'the', 'Nailab', 'seed', 'fund', 'For', 'more', 'information', 'about', 'the', 'fund', 'visit']",[],[],3
thenailab,"['apologies', 'for', 'the', 'error', 'Heres', 'the', 'link']",[],['hilum'],0
thenailab,"['Whenever', 'you', 'need', 'to', 'hold', 'an', 'event', 'the', 'Nailab', 'space', 'will', 'always', 'be', 'reserved', 'for', 'you', 'on', 'your', 'selected', 'date']",['AtNailab'],[],1
thenailab,"['In', 'need', 'of', 'office', 'space', 'Being', 'allows', 'you', 'to', 'have', 'flexible', 'hours', 'that', 'fit', 'into', 'your', 'everyday', 'schedule']",['AtNailab'],[],0
thenailab,"['Perks', 'of', 'working', 'Office', 'Space', 'If', 'you', 'missed', 'breakfast', 'at', 'home', 'you', 'can', 'prepare', 'it', 'in', 'the', 'office']",['AtNailab'],[],0
thenailab,"['Here', 'is', 'a', 'video', 'illustration', 'of', 'how', 'the', 'Goal', 'Line', 'Technology', 'works']",[],[],1
